ID,EQUIP_ID,CONNECTIVITYNODE_ID
TMP00060089,TMP00011189,-7314911
TMP00060090,TMP00011190,-7314909
TMP00060091,TMP00011191,-7314907
TMP00060092,TMP00011192,-7314905
TMP00060093,TMP00011193,-7314903
TMP00060094,TMP00011194,-7314901
TMP00060095,TMP00011195,-7314899
TMP00060096,TMP00011196,-7314896
TMP00060097,TMP00011197,-7314894
TMP00060098,TMP00011198,-7314892
TMP00060099,TMP00011199,-7314890
TMP00060100,TMP00011200,-7314888
TMP00060101,TMP00011201,-7314886
TMP00060102,TMP00011202,-7314886
TMP00060103,TMP00011203,-7314881
TMP00060104,TMP00011204,-7314878
TMP00060105,TMP00011205,-7314876
TMP00060106,TMP00011206,-7314874
TMP00060107,TMP00011207,-7314872
TMP00060108,TMP00011208,-7314876
TMP00060109,TMP00011209,-7314868
TMP00060110,TMP00011210,-7314865
TMP00060111,TMP00011211,-7314862
TMP00060112,TMP00011212,-7314860
TMP00060113,TMP00011213,-7314858
TMP00060114,TMP00011214,-7314855
TMP00060115,TMP00011215,-7314853
TMP00060116,TMP00011216,-7314853
TMP00060117,TMP00011217,-7314850
TMP00060118,TMP00011218,-7314847
TMP00060119,TMP00011219,-7314844
TMP00060120,TMP00011220,-7314841
TMP00060121,TMP00011221,-7314839
TMP00060122,TMP00011222,-7314837
TMP00060123,TMP00011223,-7314835
TMP00060124,TMP00011224,-7314832
TMP00060125,TMP00011225,-7314830
TMP00060126,TMP00011226,-7314828
TMP00060127,TMP00011227,-7314830
TMP00060128,TMP00011228,-7314824
TMP00060129,TMP00011229,-7314822
TMP00060130,TMP00011230,-7314819
TMP00060131,TMP00011231,-7314816
TMP00060132,TMP00011232,-7314814
TMP00060133,TMP00011233,-7314812
TMP00060134,TMP00011234,-7314686
TMP00060135,TMP00011235,-7314690
TMP00060136,TMP00011236,-7308375
TMP00060137,TMP00011237,-7303794
TMP00060138,TMP00011238,-7303792
TMP00060139,TMP00011239,-7303790
TMP00060140,TMP00011240,-7303788
TMP00060141,TMP00011241,-7303783
TMP00060142,TMP00011242,-7303787
TMP00060143,TMP00011243,-7303781
TMP00060144,TMP00011244,-7303766
TMP00060145,TMP00011245,-7303764
TMP00060146,TMP00011246,-7303762
TMP00060147,TMP00011247,-7303759
TMP00060148,TMP00011248,-7303753
TMP00060149,TMP00011249,-7303761
TMP00060150,TMP00011250,-7303754
TMP00060151,TMP00011251,-7303151
TMP00060152,TMP00011252,-7303151
TMP00060153,TMP00011253,-7303151
TMP00060154,TMP00011254,-7303151
TMP00060155,TMP00011255,-7303151
TMP00060156,TMP00011256,-7303151
TMP00060157,TMP00011257,-7303151
TMP00060158,TMP00011258,-7301874
TMP00060159,TMP00011265,-7297985
TMP00060160,TMP00011266,-7297983
TMP00060161,TMP00011267,-7297981
TMP00060162,TMP00011268,-7297979
TMP00060163,TMP00011269,-7297988
TMP00060164,TMP00011270,-7297986
TMP00060165,TMP00011271,-7297969
TMP00060166,TMP00011272,-7297967
TMP00060167,TMP00011273,-7297965
TMP00060168,TMP00011274,-7297963
TMP00060169,TMP00011275,-7297957
TMP00060170,TMP00011276,-7297952
TMP00060171,TMP00011277,-7297974
TMP00060172,TMP00011278,-7297960
TMP00060173,TMP00011279,-7296392
TMP00060174,TMP00011280,-7296383
TMP00060175,TMP00011281,-7296370
TMP00060176,TMP00011282,-7296367
TMP00060177,TMP00011283,-7296364
TMP00060178,TMP00011284,-7296376
TMP00060179,TMP00011285,-7296373
TMP00060180,TMP00011286,-7296379
TMP00060181,TMP00011287,-7296380
TMP00060182,TMP00011288,-7296356
TMP00060183,TMP00011289,-7296354
TMP00060184,TMP00011290,-7296352
TMP00060185,TMP00011291,-7296350
TMP00060186,TMP00011292,-7296348
TMP00060187,TMP00011293,-7296345
TMP00060188,TMP00011294,-7296338
TMP00060189,TMP00011309,-7293645
TMP00060190,TMP00011310,-7293643
TMP00060191,TMP00011311,-7293641
TMP00060192,TMP00011312,-7293639
TMP00060193,TMP00011313,-7293638
TMP00060194,TMP00011314,-7293637
TMP00060195,TMP00011315,-7293646
TMP00060196,TMP00011316,-7286646
TMP00060197,TMP00011317,-7286646
TMP00060198,TMP00011318,-7286646
TMP00060199,TMP00011319,-7286646
TMP00060200,TMP00011320,-7286646
TMP00060201,TMP00011321,-7286646
TMP00060202,TMP00011322,-7286646
TMP00060203,TMP00011323,-7286530
TMP00060204,TMP00011324,-7286530
TMP00060205,TMP00011325,-7284641
TMP00060206,TMP00011326,-7284640
TMP00060207,TMP00011327,-7284640
TMP00060208,TMP00011328,-7284641
TMP00060209,TMP00011329,-7284640
TMP00060210,TMP00011330,-7284640
TMP00060211,TMP00011331,-7284641
TMP00060212,TMP00011332,-7284640
TMP00060213,TMP00011333,-7284641
TMP00060214,TMP00011334,-7284641
TMP00060215,TMP00011335,-7283844
TMP00060216,TMP00011336,-7283838
TMP00060217,TMP00011337,-7283836
TMP00060218,TMP00011338,-7283842
TMP00060219,TMP00011339,-7283831
TMP00060220,TMP00011340,-7283825
TMP00060221,TMP00011341,-7283841
TMP00060222,TMP00011342,-7283610
TMP00060223,TMP00011343,-7279202
TMP00060224,TMP00011344,-7279200
TMP00060225,TMP00011345,-7279198
TMP00060226,TMP00011346,-7279178
TMP00060228,TMP00011348,-7279168
TMP00060229,TMP00011349,-7279167
TMP00060230,TMP00011350,-7279166
TMP00060231,TMP00011351,-7278560
TMP00060232,TMP00011352,-7278560
TMP00060233,TMP00011353,-7278565
TMP00060234,TMP00011354,-7278565
TMP00060235,TMP00011355,-7278565
TMP00060236,TMP00011356,-7278560
TMP00060237,TMP00011357,-7278565
TMP00060238,TMP00011358,-7278560
TMP00060239,TMP00011359,-7278562
TMP00060240,TMP00011360,-7278553
TMP00060241,TMP00011361,-7278550
TMP00060242,TMP00011362,-7278547
TMP00060243,TMP00011363,-7278546
TMP00060244,TMP00011364,-7278541
TMP00060245,TMP00011365,-7278546
TMP00060246,TMP00011366,-7278547
TMP00060247,TMP00011367,-7278536
TMP00060248,TMP00011368,-7278546
TMP00060249,TMP00011369,-7278536
TMP00060250,TMP00011370,-7278527
TMP00060251,TMP00011371,-7278524
TMP00060252,TMP00011372,-7278521
TMP00060253,TMP00011373,-7278518
TMP00060254,TMP00011374,-7278523
TMP00060255,TMP00011375,-7278514
TMP00060256,TMP00011376,-7278513
TMP00060257,TMP00011377,-7278523
TMP00060258,TMP00011378,-7278523
TMP00060259,TMP00011379,-7278523
TMP00060260,TMP00011380,-7276096
TMP00060261,TMP00011381,-7271143
TMP00060262,TMP00011382,-7271143
TMP00060263,TMP00011383,-7270959
TMP00060264,TMP00011384,-7270959
TMP00060265,TMP00011385,-7270959
TMP00060266,TMP00011386,-7270959
TMP00060267,TMP00011387,-7270959
TMP00060268,TMP00011388,-7270959
TMP00060269,TMP00011389,-7270959
TMP00060270,TMP00011391,-7270912
TMP00060271,TMP00011392,-7270911
TMP00060272,TMP00011393,-7270910
TMP00060273,TMP00011394,-7270909
TMP00060274,TMP00011395,-7270908
TMP00060275,TMP00011396,-7270907
TMP00060276,TMP00011397,-7270906
TMP00060277,TMP00011398,-6762117
TMP00060278,TMP00011400,-7267564
TMP00060279,TMP00011401,-7267563
TMP00060280,TMP00011402,-7267563
TMP00060281,TMP00011403,-7267563
TMP00060282,TMP00011404,-7267563
TMP00060283,TMP00011405,-7267554
TMP00060284,TMP00011406,-7267563
TMP00060285,TMP00011407,-7267563
TMP00060286,TMP00011408,-7267563
TMP00060287,TMP00011409,-7267554
TMP00060288,TMP00011410,-7267554
TMP00060289,TMP00011411,-7267554
TMP00060290,TMP00011412,-7267554
TMP00060291,TMP00011413,-7267554
TMP00060292,TMP00011414,-7267554
TMP00060293,TMP00011415,-7267554
TMP00060294,TMP00011416,-7267563
TMP00060295,TMP00011417,-7267559
TMP00060296,TMP00011418,-7267527
TMP00060297,TMP00011419,-7267521
TMP00060298,TMP00011420,-7267515
TMP00060299,TMP00011421,-7267512
TMP00060300,TMP00011422,-7267500
TMP00060301,TMP00011423,-7267512
TMP00060302,TMP00011424,-7267496
TMP00060303,TMP00011425,-7267521
TMP00060304,TMP00011426,-7267496
TMP00060305,TMP00011427,-7267496
TMP00060306,TMP00011428,-7267448
TMP00060307,TMP00011429,-7267445
TMP00060308,TMP00011430,-7267440
TMP00060309,TMP00011431,-7267439
TMP00060310,TMP00011432,-7267445
TMP00060311,TMP00011433,-7267439
TMP00060312,TMP00011434,-7267439
TMP00060313,TMP00011435,-7267445
TMP00060314,TMP00011436,-7267445
TMP00060315,TMP00011437,-7267439
TMP00060316,TMP00011438,-7267420
TMP00060317,TMP00011439,-7267419
TMP00060318,TMP00011440,-7267414
TMP00060319,TMP00011441,-7267413
TMP00060320,TMP00011442,-7267419
TMP00060321,TMP00011443,-7267413
TMP00060322,TMP00011444,-7267413
TMP00060323,TMP00011445,-7267419
TMP00060324,TMP00011446,-7267419
TMP00060325,TMP00011447,-7267413
TMP00060326,TMP00011448,-7267396
TMP00060327,TMP00011449,-7267395
TMP00060328,TMP00011450,-7267391
TMP00060329,TMP00011451,-7267389
TMP00060330,TMP00011452,-7267395
TMP00060331,TMP00011453,-7267395
TMP00060332,TMP00011454,-7267382
TMP00060333,TMP00011455,-7267381
TMP00060334,TMP00011456,-7267381
TMP00060335,TMP00011457,-7267395
TMP00060336,TMP00011458,-7266726
TMP00060337,TMP00011459,-7266724
TMP00060338,TMP00011460,-7266712
TMP00060339,TMP00011461,-7266653
TMP00060340,TMP00011462,-7266604
TMP00060341,TMP00011464,-7266566
TMP00060342,TMP00011465,-7266325
TMP00060343,TMP00011466,-7266322
TMP00060344,TMP00011467,-7266318
TMP00060345,TMP00011468,-7266307
TMP00060346,TMP00011469,-7266306
TMP00060347,TMP00011470,-7266305
TMP00060348,TMP00011471,-7266305
TMP00060349,TMP00011472,-7266305
TMP00060350,TMP00011473,-7266305
TMP00060351,TMP00011474,-7266305
TMP00060352,TMP00011475,-7265992
TMP00060353,TMP00011476,-7265990
TMP00060354,TMP00011477,-7265137
TMP00060355,TMP00011478,-7265135
TMP00060356,TMP00011479,-7264475
TMP00060357,TMP00011480,-7264129
TMP00060358,TMP00011481,-7264126
TMP00060359,TMP00011482,-7263941
TMP00060360,TMP00011483,-7263939
TMP00060361,TMP00011484,-7263937
TMP00060362,TMP00011485,-7263934
TMP00060363,TMP00011486,-7263931
TMP00060364,TMP00011487,-7263925
TMP00060365,TMP00011488,-7263921
TMP00060366,TMP00011489,-7263919
TMP00060367,TMP00011490,-7263916
TMP00060368,TMP00011491,-7263913
TMP00060369,TMP00011492,-7263922
TMP00060370,TMP00011493,-7263909
TMP00060371,TMP00011494,-7263928
TMP00060372,TMP00011495,-7263906
TMP00060373,TMP00011496,-7255954
TMP00060374,TMP00011497,-7255953
TMP00060375,TMP00011498,-7255952
TMP00060376,TMP00011499,-7255951
TMP00060377,TMP00011500,-7255950
TMP00060378,TMP00011501,-7255949
TMP00060379,TMP00011502,-7255977
TMP00060380,TMP00011503,-7255973
TMP00060381,TMP00011504,-7255972
TMP00060382,TMP00011505,-7255974
TMP00060383,TMP00011506,-7255969
TMP00060384,TMP00011507,-7255969
TMP00060385,TMP00011508,-7255972
TMP00060386,TMP00011509,-7255972
TMP00060387,TMP00011510,-7255946
TMP00060388,TMP00011511,-7255946
TMP00060389,TMP00011512,-7255946
TMP00060390,TMP00011513,-7255946
TMP00060391,TMP00011514,-7255946
TMP00060392,TMP00011515,-7255946
TMP00060393,TMP00011516,-7253357
TMP00060394,TMP00011517,-7253358
TMP00060395,TMP00011518,-7253351
TMP00060396,TMP00011519,-7253352
TMP00060397,TMP00011520,-7253346
TMP00060398,TMP00011521,-7253343
TMP00060399,TMP00011522,-7253333
TMP00060400,TMP00011523,-7253332
TMP00060401,TMP00011524,-7253330
TMP00060402,TMP00011525,-7253331
TMP00060403,TMP00011526,-7253321
TMP00060404,TMP00011527,-7253320
TMP00060405,TMP00011528,-7253336
TMP00060406,TMP00011529,-7250171
TMP00060407,TMP00011530,-7250167
TMP00060408,TMP00011531,-7250165
TMP00060409,TMP00011532,-7250164
TMP00060410,TMP00011533,-7250164
TMP00060411,TMP00011534,-7250164
TMP00060412,TMP00011535,-7250164
TMP00060413,TMP00011536,-7250164
TMP00060418,TMP00011541,-7248726
TMP00060419,TMP00011542,-7248712
TMP00060421,TMP00011544,-7244663
TMP00060422,TMP00011545,-7242294
TMP00060423,TMP00011546,-7242294
TMP00060424,TMP00011547,-7242294
TMP00060425,TMP00011548,-7242294
TMP00060426,TMP00011549,-7242294
TMP00060427,TMP00011550,-7242294
TMP00060428,TMP00011551,-7242294
TMP00060429,TMP00011552,-7242319
TMP00060430,TMP00011553,-7242316
TMP00060431,TMP00011554,-7242307
TMP00060432,TMP00011555,-7242310
TMP00060433,TMP00011556,-7242309
TMP00060434,TMP00011557,-7242308
TMP00060435,TMP00011558,-7242273
TMP00060436,TMP00011559,-7242272
TMP00060437,TMP00011560,-7242271
TMP00060438,TMP00011561,-7242269
TMP00060439,TMP00011562,-7242268
TMP00060440,TMP00011563,-7242270
TMP00060441,TMP00011564,-7242313
TMP00060442,TMP00011565,-7242297
TMP00060443,TMP00011566,-7240787
TMP00060444,TMP00011567,-7240785
TMP00060445,TMP00011568,-7240788
TMP00060446,TMP00011569,-7240779
TMP00060447,TMP00011570,-7240775
TMP00060448,TMP00011571,-7240790
TMP00060449,TMP00011572,-7240782
TMP00060450,TMP00011573,-7240141
TMP00060451,TMP00011574,-7240139
TMP00060452,TMP00011575,-7239712
TMP00060453,TMP00011576,-7381259
TMP00060454,TMP00011577,-7232145
TMP00060455,TMP00011578,-7232140
TMP00060456,TMP00011579,-7232137
TMP00060457,TMP00011580,-7232135
TMP00060458,TMP00011581,-7232132
TMP00060459,TMP00011582,-7232139
TMP00060460,TMP00011583,-7232141
TMP00060461,TMP00011584,-7232127
TMP00060462,TMP00011585,-7232124
TMP00060463,TMP00011586,-7230931
TMP00060464,TMP00011587,-7230929
TMP00060465,TMP00011588,-7230933
TMP00060466,TMP00011589,-7226697
TMP00060467,TMP00011590,-7226697
TMP00060468,TMP00011591,-7226697
TMP00060469,TMP00011592,-7226697
TMP00060470,TMP00011593,-7226697
TMP00060471,TMP00011594,-7226697
TMP00060472,TMP00011595,-7226430
TMP00060473,TMP00011596,-7226432
TMP00060474,TMP00011597,-7226422
TMP00060475,TMP00011598,-7226420
TMP00060476,TMP00011599,-7226424
TMP00060477,TMP00011600,-7226426
TMP00060478,TMP00011601,-7226098
TMP00060479,TMP00011602,-7226094
TMP00060480,TMP00011603,-7226092
TMP00060481,TMP00011604,-7226090
TMP00060482,TMP00011605,-7226089
TMP00060483,TMP00011606,-8275495
TMP00060484,TMP00011607,-8275494
TMP00060485,TMP00011608,-8275495
TMP00060486,TMP00011609,-8275495
TMP00060487,TMP00011610,-8275495
TMP00060488,TMP00011611,-8275494
TMP00060489,TMP00011612,-8275494
TMP00060490,TMP00011633,-7221923
TMP00060491,TMP00011634,-7221923
TMP00060492,TMP00011635,-7221923
TMP00060493,TMP00011636,-7221923
TMP00060494,TMP00011637,-7221923
TMP00060495,TMP00011638,-7221923
TMP00060496,TMP00011639,-7221902
TMP00060497,TMP00011640,-7221901
TMP00060498,TMP00011641,-7221900
TMP00060499,TMP00011642,-7221896
TMP00060500,TMP00011643,-7221899
TMP00060501,TMP00011644,-7221895
TMP00060502,TMP00011645,-7221923
TMP00060503,TMP00011646,-7221894
TMP00060504,TMP00011647,-7220604
TMP00060505,TMP00011648,-7216156
TMP00060512,TMP00011655,-7215749
TMP00060513,TMP00011656,-7214993
TMP00060514,TMP00011657,-7210361
TMP00060515,TMP00011658,-7210360
TMP00060516,TMP00011659,-7210359
TMP00060517,TMP00011660,-7210357
TMP00060518,TMP00011661,-7210353
TMP00060519,TMP00011662,-7210350
TMP00060520,TMP00011663,-7210346
TMP00060521,TMP00011664,-7210342
TMP00060522,TMP00011665,-7210343
TMP00060523,TMP00011666,-7210337
TMP00060524,TMP00011667,-7210344
TMP00060525,TMP00011668,-7210332
TMP00060526,TMP00011669,-7210329
TMP00060527,TMP00011670,-7210317
TMP00060528,TMP00011671,-7210322
TMP00060529,TMP00011672,-7210321
TMP00060530,TMP00011673,-7210319
TMP00060531,TMP00011674,-7210325
TMP00060532,TMP00011675,-7210323
TMP00060533,TMP00011676,-7210299
TMP00060534,TMP00011677,-7210300
TMP00060535,TMP00011678,-7210296
TMP00060536,TMP00011679,-7210294
TMP00060537,TMP00011680,-7210287
TMP00060538,TMP00011681,-7210295
TMP00060539,TMP00011682,-7210301
TMP00060540,TMP00011683,-7210248
TMP00060541,TMP00011684,-7210246
TMP00060542,TMP00011685,-7210254
TMP00060543,TMP00011686,-7210250
TMP00060544,TMP00011687,-7210256
TMP00060545,TMP00011688,-7210252
TMP00060546,TMP00011689,-7210257
TMP00060547,TMP00011690,-7210229
TMP00060548,TMP00011691,-7210231
TMP00060549,TMP00011692,-7210232
TMP00060550,TMP00011693,-7210227
TMP00060551,TMP00011694,-7210230
TMP00060552,TMP00011695,-7210228
TMP00060553,TMP00011696,-7210233
TMP00060554,TMP00011697,-7210168
TMP00060555,TMP00011698,-7210157
TMP00060556,TMP00011699,-7210152
TMP00060557,TMP00011700,-7210158
TMP00060558,TMP00011701,-7210154
TMP00060559,TMP00011702,-7210153
TMP00060560,TMP00011703,-7210159
TMP00060561,TMP00011704,-7210162
TMP00060562,TMP00011705,-7210117
TMP00060563,TMP00011706,-7210117
TMP00060564,TMP00011707,-7210114
TMP00060565,TMP00011708,-7210112
TMP00060566,TMP00011709,-7210110
TMP00060567,TMP00011710,-7210106
TMP00060568,TMP00011711,-7210104
TMP00060569,TMP00011712,-7210101
TMP00060570,TMP00011713,-7207072
TMP00060571,TMP00011714,-7207072
TMP00060572,TMP00011715,-7207072
TMP00060573,TMP00011716,-7207072
TMP00060574,TMP00011717,-7207072
TMP00060575,TMP00011718,-7207072
TMP00060576,TMP00011719,-7207072
TMP00060577,TMP00011720,-7207045
TMP00060578,TMP00011721,-7207043
TMP00060579,TMP00011722,-7207036
TMP00060580,TMP00011723,-7207042
TMP00060581,TMP00011724,-7207039
TMP00060582,TMP00011725,-7207031
TMP00060583,TMP00011726,-7207028
TMP00060584,TMP00011727,-7207020
TMP00060585,TMP00011728,-7207020
TMP00060586,TMP00011729,-7207020
TMP00060587,TMP00011730,-7207020
TMP00060588,TMP00011731,-7207020
TMP00060589,TMP00011732,-7207020
TMP00060590,TMP00011733,-7207020
TMP00060591,TMP00011734,-7205748
TMP00060592,TMP00011735,-7205745
TMP00060593,TMP00011736,-7205742
TMP00060594,TMP00011737,-7205736
TMP00060595,TMP00011738,-7205739
TMP00060596,TMP00011739,-7205733
TMP00060597,TMP00011740,-7205715
TMP00060598,TMP00011741,-7205730
TMP00060599,TMP00011742,-7205721
TMP00060600,TMP00011743,-7205718
TMP00060601,TMP00011744,-7205727
TMP00060602,TMP00011745,-7205724
TMP00060603,TMP00011746,-7205749
TMP00060604,TMP00011747,-7205713
TMP00060605,TMP00011748,-7205039
TMP00060606,TMP00011749,-7205038
TMP00060607,TMP00011750,-7205037
TMP00060608,TMP00011751,-7205036
TMP00060609,TMP00011752,-7205027
TMP00060610,TMP00011753,-7205024
TMP00060611,TMP00011754,-7205023
TMP00060612,TMP00011755,-7202933
TMP00060613,TMP00011756,-7202931
TMP00060614,TMP00011757,-7202930
TMP00060615,TMP00011758,-7202926
TMP00060616,TMP00011759,-7202930
TMP00060617,TMP00011760,-7202930
TMP00060618,TMP00011761,-7202930
TMP00060619,TMP00011762,-7202928
TMP00060620,TMP00011763,-7202922
TMP00060621,TMP00011764,-7202922
TMP00060622,TMP00011765,-7202829
TMP00060623,TMP00011766,-7202482
TMP00060624,TMP00011767,-7202482
TMP00060625,TMP00011768,-7202417
TMP00060626,TMP00011769,-7202415
TMP00060627,TMP00011770,-7202413
TMP00060628,TMP00011771,-7202411
TMP00060629,TMP00011772,-7202410
TMP00060630,TMP00011773,-7202410
TMP00060631,TMP00011774,-7201991
TMP00060632,TMP00011775,-7201990
TMP00060633,TMP00011776,-7201989
TMP00060634,TMP00011777,-7201986
TMP00060635,TMP00011778,-7201985
TMP00060636,TMP00011779,-7201984
TMP00060637,TMP00011780,-7201961
TMP00060638,TMP00011781,-7201955
TMP00060639,TMP00011782,-7201958
TMP00060640,TMP00011783,-7201964
TMP00060641,TMP00011784,-7201970
TMP00060642,TMP00011785,-7201967
TMP00060643,TMP00011786,-7201975
TMP00060644,TMP00011787,-7201971
TMP00060645,TMP00011788,-7201827
TMP00060646,TMP00011789,-7201829
TMP00060647,TMP00011790,-7201826
TMP00060648,TMP00011804,-7201757
TMP00060649,TMP00011805,-7201156
TMP00060650,TMP00011806,-7201156
TMP00060651,TMP00011807,-7201156
TMP00060652,TMP00011808,-7201156
TMP00060653,TMP00011809,-7201159
TMP00060654,TMP00011810,-7201157
TMP00060655,TMP00011811,-7201156
TMP00060656,TMP00011812,-7201087
TMP00060657,TMP00011813,-7201084
TMP00060658,TMP00011814,-7201082
TMP00060659,TMP00011815,-7201080
TMP00060660,TMP00011816,-7201078
TMP00060661,TMP00011817,-7201076
TMP00060662,TMP00011818,-7201078
TMP00060663,TMP00011819,-7201072
TMP00060664,TMP00011820,-7199424
TMP00060665,TMP00011830,-7195546
TMP00060666,TMP00011831,-7195543
TMP00060667,TMP00011832,-7195541
TMP00060668,TMP00011833,-7195539
TMP00060669,TMP00011834,-7195536
TMP00060670,TMP00011835,-7195534
TMP00060671,TMP00011836,-7195534
TMP00060672,TMP00011837,-7195530
TMP00060674,TMP00011839,-7195513
TMP00060679,TMP00011844,-7195523
TMP00060680,TMP00011845,-7195418
TMP00060681,TMP00011846,-7195416
TMP00060682,TMP00011847,-7195414
TMP00060683,TMP00011848,-7195412
TMP00060684,TMP00011849,-7195410
TMP00060685,TMP00011850,-7195408
TMP00060686,TMP00011851,-7195406
TMP00060687,TMP00011852,-7195404
TMP00060688,TMP00011853,-7195398
TMP00060689,TMP00011854,-7195408
TMP00060690,TMP00011855,-7195395
TMP00060691,TMP00011856,-7195393
TMP00060692,TMP00011857,-7195391
TMP00060693,TMP00011858,-7195389
TMP00060694,TMP00011859,-7195387
