SOURCE,TARGET,CONNECTIVITYNODE
TMP00035826,TMP00004605,-8427248
TMP00004598,TMP00004599,-8427248
TMP00004598,TMP00004600,-8427248
TMP00004598,TMP00004601,-8427248
TMP00004598,TMP00004602,-8427248
TMP00004598,TMP00004603,-8427248
TMP00004598,TMP00004604,-8427248
TMP00004598,TMP00013206,-8427248
TMP00004598,TMP00015138,-8427248
TMP00004598,TMP00004605,-8427248
TMP00004599,TMP00004600,-8427248
TMP00004599,TMP00004601,-8427248
TMP00004599,TMP00004602,-8427248
TMP00004599,TMP00004603,-8427248
TMP00004599,TMP00004604,-8427248
TMP00004599,TMP00013206,-8427248
TMP00004599,TMP00015138,-8427248
TMP00004599,TMP00004605,-8427248
TMP00004600,TMP00004601,-8427248
TMP00004600,TMP00004602,-8427248
TMP00004600,TMP00004603,-8427248
TMP00004600,TMP00004604,-8427248
TMP00004600,TMP00013206,-8427248
TMP00004600,TMP00015138,-8427248
TMP00004600,TMP00004605,-8427248
TMP00004601,TMP00004602,-8427248
TMP00004601,TMP00004603,-8427248
TMP00004601,TMP00004604,-8427248
TMP00004601,TMP00013206,-8427248
TMP00004601,TMP00015138,-8427248
TMP00004601,TMP00004605,-8427248
TMP00004602,TMP00004603,-8427248
TMP00004602,TMP00004604,-8427248
TMP00004602,TMP00013206,-8427248
TMP00004602,TMP00015138,-8427248
TMP00004602,TMP00004605,-8427248
TMP00004603,TMP00004604,-8427248
TMP00004603,TMP00013206,-8427248
TMP00004603,TMP00015138,-8427248
TMP00004603,TMP00004605,-8427248
TMP00004604,TMP00013206,-8427248
TMP00004604,TMP00015138,-8427248
TMP00004604,TMP00004605,-8427248
TMP00013206,TMP00015138,-8427248
TMP00013206,TMP00004605,-8427248
TMP00015138,TMP00004605,-8427248
TMP00035827,TMP00004606,-8427247
TMP00035827,TMP00004607,-8427247
TMP00035827,TMP00004608,-8427247
TMP00035827,TMP00004609,-8427247
TMP00035827,TMP00004610,-8427247
TMP00035827,TMP00004611,-8427247
TMP00035827,TMP00004612,-8427247
TMP00035827,TMP00004613,-8427247
TMP00035827,TMP00015135,-8427247
TMP00035827,TMP00041697,-8427247
TMP00004606,TMP00004607,-8427247
TMP00004606,TMP00004608,-8427247
TMP00004606,TMP00004609,-8427247
TMP00004606,TMP00004610,-8427247
TMP00004606,TMP00004611,-8427247
TMP00004606,TMP00004612,-8427247
TMP00004606,TMP00004613,-8427247
TMP00004606,TMP00015135,-8427247
TMP00004606,TMP00041697,-8427247
TMP00004607,TMP00004608,-8427247
TMP00004607,TMP00004609,-8427247
TMP00004607,TMP00004610,-8427247
TMP00004607,TMP00004611,-8427247
TMP00004607,TMP00004612,-8427247
TMP00004607,TMP00004613,-8427247
TMP00004607,TMP00015135,-8427247
TMP00004607,TMP00041697,-8427247
TMP00004608,TMP00004609,-8427247
TMP00004608,TMP00004610,-8427247
TMP00004608,TMP00004611,-8427247
TMP00004608,TMP00004612,-8427247
TMP00004608,TMP00004613,-8427247
TMP00004608,TMP00015135,-8427247
TMP00004608,TMP00041697,-8427247
TMP00004609,TMP00004610,-8427247
TMP00004609,TMP00004611,-8427247
TMP00004609,TMP00004612,-8427247
TMP00004609,TMP00004613,-8427247
TMP00004609,TMP00015135,-8427247
TMP00004609,TMP00041697,-8427247
TMP00004610,TMP00004611,-8427247
TMP00004610,TMP00004612,-8427247
TMP00004610,TMP00004613,-8427247
TMP00004610,TMP00015135,-8427247
TMP00004610,TMP00041697,-8427247
TMP00004611,TMP00004612,-8427247
TMP00004611,TMP00004613,-8427247
TMP00004611,TMP00015135,-8427247
TMP00004611,TMP00041697,-8427247
TMP00004612,TMP00004613,-8427247
TMP00004612,TMP00015135,-8427247
TMP00004612,TMP00041697,-8427247
TMP00004613,TMP00015135,-8427247
TMP00004613,TMP00041697,-8427247
TMP00015135,TMP00041697,-8427247
TMP00035828,TMP00004623,-8427246
TMP00035828,TMP00004624,-8427246
TMP00035828,TMP00004625,-8427246
TMP00035828,TMP00004627,-8427246
TMP00035828,TMP00012216,-8427246
TMP00004623,TMP00004624,-8427246
TMP00004623,TMP00004625,-8427246
TMP00004623,TMP00004627,-8427246
TMP00004623,TMP00012216,-8427246
TMP00004624,TMP00004625,-8427246
TMP00004624,TMP00004627,-8427246
TMP00004624,TMP00012216,-8427246
TMP00004625,TMP00004627,-8427246
TMP00004625,TMP00012216,-8427246
TMP00004627,TMP00012216,-8427246
TMP00035829,TMP00004626,-8427245
TMP00035829,TMP00004628,-8427245
TMP00035829,TMP00004630,-8427245
TMP00035829,TMP00004631,-8427245
TMP00035829,TMP00004629,-8427245
TMP00004626,TMP00004628,-8427245
TMP00004626,TMP00004630,-8427245
TMP00004626,TMP00004631,-8427245
TMP00004626,TMP00004629,-8427245
TMP00004628,TMP00004630,-8427245
TMP00004628,TMP00004631,-8427245
TMP00004628,TMP00004629,-8427245
TMP00004630,TMP00004631,-8427245
TMP00004630,TMP00004629,-8427245
TMP00004631,TMP00004629,-8427245
TMP00035830,TMP00004632,-8427244
TMP00035830,TMP00004634,-8427244
TMP00035830,TMP00004636,-8427244
TMP00035830,TMP00004638,-8427244
TMP00035830,TMP00012217,-8427244
TMP00004632,TMP00004634,-8427244
TMP00004632,TMP00004636,-8427244
TMP00004632,TMP00004638,-8427244
TMP00004632,TMP00012217,-8427244
TMP00004634,TMP00004636,-8427244
TMP00004634,TMP00004638,-8427244
TMP00004634,TMP00012217,-8427244
TMP00004636,TMP00004638,-8427244
TMP00004636,TMP00012217,-8427244
TMP00004638,TMP00012217,-8427244
TMP00035831,TMP00004633,-8427243
TMP00035831,TMP00004635,-8427243
TMP00035831,TMP00004637,-8427243
TMP00035831,TMP00004639,-8427243
TMP00035831,TMP00004640,-8427243
TMP00004633,TMP00004635,-8427243
TMP00004633,TMP00004637,-8427243
TMP00004633,TMP00004639,-8427243
TMP00004633,TMP00004640,-8427243
TMP00004635,TMP00004637,-8427243
TMP00004635,TMP00004639,-8427243
TMP00004635,TMP00004640,-8427243
TMP00004637,TMP00004639,-8427243
TMP00004637,TMP00004640,-8427243
TMP00004639,TMP00004640,-8427243
TMP00035832,TMP00004641,-8427242
TMP00035832,TMP00004643,-8427242
TMP00035832,TMP00004645,-8427242
TMP00035832,TMP00004647,-8427242
TMP00035832,TMP00004649,-8427242
TMP00004641,TMP00004643,-8427242
TMP00004641,TMP00004645,-8427242
TMP00004641,TMP00004647,-8427242
TMP00004641,TMP00004649,-8427242
TMP00004643,TMP00004645,-8427242
TMP00004643,TMP00004647,-8427242
TMP00004643,TMP00004649,-8427242
TMP00004645,TMP00004647,-8427242
TMP00004645,TMP00004649,-8427242
TMP00004647,TMP00004649,-8427242
TMP00035833,TMP00004642,-8427241
TMP00035833,TMP00004644,-8427241
TMP00035833,TMP00004646,-8427241
TMP00035833,TMP00004648,-8427241
TMP00035833,TMP00012218,-8427241
TMP00004642,TMP00004644,-8427241
TMP00004642,TMP00004646,-8427241
TMP00004642,TMP00004648,-8427241
TMP00004642,TMP00012218,-8427241
TMP00004644,TMP00004646,-8427241
TMP00004644,TMP00004648,-8427241
TMP00004644,TMP00012218,-8427241
TMP00004646,TMP00004648,-8427241
TMP00004646,TMP00012218,-8427241
TMP00004648,TMP00012218,-8427241
TMP00035834,TMP00003761,-8543991
TMP00035834,TMP00003762,-8543991
TMP00035834,TMP00004181,-8543991
TMP00035834,TMP00004182,-8543991
TMP00035834,TMP00015542,-8543991
TMP00035834,TMP00009734,-8543991
TMP00035834,TMP00009735,-8543991
TMP00003761,TMP00003762,-8543991
TMP00003761,TMP00004181,-8543991
TMP00003761,TMP00004182,-8543991
TMP00003761,TMP00015542,-8543991
TMP00003761,TMP00009734,-8543991
TMP00003761,TMP00009735,-8543991
TMP00003762,TMP00004181,-8543991
TMP00003762,TMP00004182,-8543991
TMP00003762,TMP00015542,-8543991
TMP00003762,TMP00009734,-8543991
TMP00003762,TMP00009735,-8543991
TMP00004181,TMP00004182,-8543991
TMP00004181,TMP00015542,-8543991
TMP00004181,TMP00009734,-8543991
TMP00004181,TMP00009735,-8543991
TMP00004182,TMP00015542,-8543991
TMP00004182,TMP00009734,-8543991
TMP00004182,TMP00009735,-8543991
TMP00015542,TMP00009734,-8543991
TMP00015542,TMP00009735,-8543991
TMP00009734,TMP00009735,-8543991
TMP00035835,TMP00004183,-8427100
TMP00035835,TMP00004184,-8427100
TMP00035835,TMP00004185,-8427100
TMP00035835,TMP00004186,-8427100
TMP00035835,TMP00004187,-8427100
TMP00035835,TMP00004188,-8427100
TMP00035835,TMP00004189,-8427100
TMP00035835,TMP00015532,-8427100
TMP00035835,TMP00015538,-8427100
TMP00004183,TMP00004184,-8427100
TMP00004183,TMP00004185,-8427100
TMP00004183,TMP00004186,-8427100
TMP00004183,TMP00004187,-8427100
TMP00004183,TMP00004188,-8427100
TMP00004183,TMP00004189,-8427100
TMP00004183,TMP00015532,-8427100
TMP00004183,TMP00015538,-8427100
TMP00004184,TMP00004185,-8427100
TMP00004184,TMP00004186,-8427100
TMP00004184,TMP00004187,-8427100
TMP00004184,TMP00004188,-8427100
TMP00004184,TMP00004189,-8427100
TMP00004184,TMP00015532,-8427100
TMP00004184,TMP00015538,-8427100
TMP00004185,TMP00004186,-8427100
TMP00004185,TMP00004187,-8427100
TMP00004185,TMP00004188,-8427100
TMP00004185,TMP00004189,-8427100
TMP00004185,TMP00015532,-8427100
TMP00004185,TMP00015538,-8427100
TMP00004186,TMP00004187,-8427100
TMP00004186,TMP00004188,-8427100
TMP00004186,TMP00004189,-8427100
TMP00004186,TMP00015532,-8427100
TMP00004186,TMP00015538,-8427100
TMP00004187,TMP00004188,-8427100
TMP00004187,TMP00004189,-8427100
TMP00004187,TMP00015532,-8427100
TMP00004187,TMP00015538,-8427100
TMP00004188,TMP00004189,-8427100
TMP00004188,TMP00015532,-8427100
TMP00004188,TMP00015538,-8427100
TMP00004189,TMP00015532,-8427100
TMP00004189,TMP00015538,-8427100
TMP00015532,TMP00015538,-8427100
TMP00035837,TMP00017474,-8543964
TMP00035837,TMP00017475,-8543964
TMP00017474,TMP00017475,-8543964
TMP00035838,TMP00017476,-8543963
TMP00035838,TMP00017475,-8543963
TMP00017476,TMP00017475,-8543963
TMP00035839,TMP00017482,-8543962
TMP00035839,TMP00017476,-8543962
TMP00017482,TMP00017476,-8543962
TMP00035840,TMP00017477,-8543961
TMP00035840,TMP00017478,-8543961
TMP00017477,TMP00017478,-8543961
TMP00035841,TMP00017478,-8427099
TMP00035841,TMP00017481,-8427099
TMP00017478,TMP00017481,-8427099
TMP00035842,TMP00004197,-8427098
TMP00035842,TMP00004198,-8427098
TMP00035842,TMP00004199,-8427098
TMP00035842,TMP00004200,-8427098
TMP00035842,TMP00015531,-8427098
TMP00004197,TMP00004198,-8427098
TMP00004197,TMP00004199,-8427098
TMP00004197,TMP00004200,-8427098
TMP00004197,TMP00015531,-8427098
TMP00004198,TMP00004199,-8427098
TMP00004198,TMP00004200,-8427098
TMP00004198,TMP00015531,-8427098
TMP00004199,TMP00004200,-8427098
TMP00004199,TMP00015531,-8427098
TMP00004200,TMP00015531,-8427098
TMP00035844,TMP00004205,-8427097
TMP00035844,TMP00004207,-8427097
TMP00035844,TMP00004208,-8427097
TMP00035844,TMP00004209,-8427097
TMP00035844,TMP00015534,-8427097
TMP00004205,TMP00004207,-8427097
TMP00004205,TMP00004208,-8427097
TMP00004205,TMP00004209,-8427097
TMP00004205,TMP00015534,-8427097
TMP00004207,TMP00004208,-8427097
TMP00004207,TMP00004209,-8427097
TMP00004207,TMP00015534,-8427097
TMP00004208,TMP00004209,-8427097
TMP00004208,TMP00015534,-8427097
TMP00004209,TMP00015534,-8427097
TMP00035845,TMP00004206,-8543951
TMP00035845,TMP00004210,-8543951
TMP00035845,TMP00004211,-8543951
TMP00035845,TMP00004212,-8543951
TMP00035845,TMP00015546,-8543951
TMP00004206,TMP00004210,-8543951
TMP00004206,TMP00004211,-8543951
TMP00004206,TMP00004212,-8543951
TMP00004206,TMP00015546,-8543951
TMP00004210,TMP00004211,-8543951
TMP00004210,TMP00004212,-8543951
TMP00004210,TMP00015546,-8543951
TMP00004211,TMP00004212,-8543951
TMP00004211,TMP00015546,-8543951
TMP00004212,TMP00015546,-8543951
TMP00035846,TMP00017477,-8427096
TMP00035846,TMP00017482,-8427096
TMP00017477,TMP00017482,-8427096
TMP00035848,TMP00004563,-8426896
TMP00035848,TMP00004564,-8426896
TMP00035848,TMP00004565,-8426896
TMP00035848,TMP00004566,-8426896
TMP00035848,TMP00004567,-8426896
TMP00035848,TMP00004568,-8426896
TMP00035848,TMP00004569,-8426896
TMP00035848,TMP00011465,-8426896
TMP00035848,TMP00041171,-8426896
TMP00004563,TMP00004564,-8426896
TMP00004563,TMP00004565,-8426896
TMP00004563,TMP00004566,-8426896
TMP00004563,TMP00004567,-8426896
TMP00004563,TMP00004568,-8426896
TMP00004563,TMP00004569,-8426896
TMP00004563,TMP00011465,-8426896
TMP00004563,TMP00041171,-8426896
TMP00004564,TMP00004565,-8426896
TMP00004564,TMP00004566,-8426896
TMP00004564,TMP00004567,-8426896
TMP00004564,TMP00004568,-8426896
TMP00004564,TMP00004569,-8426896
TMP00004564,TMP00011465,-8426896
TMP00004564,TMP00041171,-8426896
TMP00004565,TMP00004566,-8426896
TMP00004565,TMP00004567,-8426896
TMP00004565,TMP00004568,-8426896
TMP00004565,TMP00004569,-8426896
TMP00004565,TMP00011465,-8426896
TMP00004565,TMP00041171,-8426896
TMP00004566,TMP00004567,-8426896
TMP00004566,TMP00004568,-8426896
TMP00004566,TMP00004569,-8426896
TMP00004566,TMP00011465,-8426896
TMP00004566,TMP00041171,-8426896
TMP00004567,TMP00004568,-8426896
TMP00004567,TMP00004569,-8426896
TMP00004567,TMP00011465,-8426896
TMP00004567,TMP00041171,-8426896
TMP00004568,TMP00004569,-8426896
TMP00004568,TMP00011465,-8426896
TMP00004568,TMP00041171,-8426896
TMP00004569,TMP00011465,-8426896
TMP00004569,TMP00041171,-8426896
TMP00011465,TMP00041171,-8426896
TMP00035849,TMP00018299,-8426931
TMP00035849,TMP00018296,-8426931
TMP00018299,TMP00018296,-8426931
TMP00035852,TMP00018298,-7781067
TMP00035852,TMP00018299,-7781067
TMP00018298,TMP00018299,-7781067
TMP00035853,TMP00008904,-7800961
TMP00035853,TMP00008905,-7800961
TMP00035853,TMP00008906,-7800961
TMP00035853,TMP00008907,-7800961
TMP00035853,TMP00008917,-7800961
TMP00035853,TMP00008918,-7800961
TMP00008904,TMP00008905,-7800961
TMP00008904,TMP00008906,-7800961
TMP00008904,TMP00008907,-7800961
TMP00008904,TMP00008917,-7800961
TMP00008904,TMP00008918,-7800961
TMP00008905,TMP00008906,-7800961
TMP00008905,TMP00008907,-7800961
TMP00008905,TMP00008917,-7800961
TMP00008905,TMP00008918,-7800961
TMP00008906,TMP00008907,-7800961
TMP00008906,TMP00008917,-7800961
TMP00008906,TMP00008918,-7800961
TMP00008907,TMP00008917,-7800961
TMP00008907,TMP00008918,-7800961
TMP00008917,TMP00008918,-7800961
TMP00035855,TMP00017787,-7784849
TMP00035855,TMP00017780,-7784849
TMP00017787,TMP00017780,-7784849
TMP00035856,TMP00009274,-8451262
TMP00035856,TMP00009275,-8451262
TMP00035856,TMP00009276,-8451262
TMP00035856,TMP00009277,-8451262
TMP00009274,TMP00009275,-8451262
TMP00009274,TMP00009276,-8451262
TMP00009274,TMP00009277,-8451262
TMP00009275,TMP00009276,-8451262
TMP00009275,TMP00009277,-8451262
TMP00009276,TMP00009277,-8451262
TMP00035857,TMP00009266,-8426697
TMP00035857,TMP00009267,-8426697
TMP00035857,TMP00009268,-8426697
TMP00035857,TMP00009269,-8426697
TMP00035857,TMP00009278,-8426697
TMP00009266,TMP00009267,-8426697
TMP00009266,TMP00009268,-8426697
TMP00009266,TMP00009269,-8426697
TMP00009266,TMP00009278,-8426697
TMP00009267,TMP00009268,-8426697
TMP00009267,TMP00009269,-8426697
TMP00009267,TMP00009278,-8426697
TMP00009268,TMP00009269,-8426697
TMP00009268,TMP00009278,-8426697
TMP00009269,TMP00009278,-8426697
TMP00035858,TMP00009270,-7785024
TMP00035858,TMP00009271,-7785024
TMP00035858,TMP00009272,-7785024
TMP00035858,TMP00009273,-7785024
TMP00009270,TMP00009271,-7785024
TMP00009270,TMP00009272,-7785024
TMP00009270,TMP00009273,-7785024
TMP00009271,TMP00009272,-7785024
TMP00009271,TMP00009273,-7785024
TMP00009272,TMP00009273,-7785024
TMP00035860,TMP00015980,-7777728
TMP00035860,TMP00032228,-7777728
TMP00035860,TMP00032232,-7777728
TMP00015980,TMP00032228,-7777728
TMP00015980,TMP00032232,-7777728
TMP00032228,TMP00032232,-7777728
TMP00035861,TMP00015985,-7778838
TMP00035862,TMP00015985,-7778839
TMP00035862,TMP00015989,-7778839
TMP00015985,TMP00015989,-7778839
TMP00035863,TMP00015986,-7778840
TMP00035863,TMP00015989,-7778840
TMP00015986,TMP00015989,-7778840
TMP00035864,TMP00015982,-7778837
TMP00035864,TMP00015986,-7778837
TMP00015982,TMP00015986,-7778837
TMP00035866,TMP00014996,-7782931
TMP00035866,TMP00014741,-7782931
TMP00035866,TMP00014742,-7782931
TMP00035866,TMP00014743,-7782931
TMP00035866,TMP00014744,-7782931
TMP00035866,TMP00014745,-7782931
TMP00035866,TMP00014746,-7782931
TMP00014996,TMP00014741,-7782931
TMP00014996,TMP00014742,-7782931
TMP00014996,TMP00014743,-7782931
TMP00014996,TMP00014744,-7782931
TMP00014996,TMP00014745,-7782931
TMP00014996,TMP00014746,-7782931
TMP00014741,TMP00014742,-7782931
TMP00014741,TMP00014743,-7782931
TMP00014741,TMP00014744,-7782931
TMP00014741,TMP00014745,-7782931
TMP00014741,TMP00014746,-7782931
TMP00014742,TMP00014743,-7782931
TMP00014742,TMP00014744,-7782931
TMP00014742,TMP00014745,-7782931
TMP00014742,TMP00014746,-7782931
TMP00014743,TMP00014744,-7782931
TMP00014743,TMP00014745,-7782931
TMP00014743,TMP00014746,-7782931
TMP00014744,TMP00014745,-7782931
TMP00014744,TMP00014746,-7782931
TMP00014745,TMP00014746,-7782931
TMP00035868,TMP00009817,-7778494
TMP00035868,TMP00009818,-7778494
TMP00035868,TMP00009819,-7778494
TMP00035868,TMP00009820,-7778494
TMP00035868,TMP00009821,-7778494
TMP00035868,TMP00009822,-7778494
TMP00009817,TMP00009818,-7778494
TMP00009817,TMP00009819,-7778494
TMP00009817,TMP00009820,-7778494
TMP00009817,TMP00009821,-7778494
TMP00009817,TMP00009822,-7778494
TMP00009818,TMP00009819,-7778494
TMP00009818,TMP00009820,-7778494
TMP00009818,TMP00009821,-7778494
TMP00009818,TMP00009822,-7778494
TMP00009819,TMP00009820,-7778494
TMP00009819,TMP00009821,-7778494
TMP00009819,TMP00009822,-7778494
TMP00009820,TMP00009821,-7778494
TMP00009820,TMP00009822,-7778494
TMP00009821,TMP00009822,-7778494
TMP00035869,TMP00031692,-142763373
TMP00035869,TMP00031709,-142763373
TMP00031692,TMP00031709,-142763373
TMP00035870,TMP00031693,-8531092
TMP00035870,TMP00031694,-8531092
TMP00031693,TMP00031694,-8531092
TMP00035871,TMP00015609,-8531597
TMP00035872,TMP00003941,-7778420
TMP00035872,TMP00003952,-7778420
TMP00035872,TMP00003939,-7778420
TMP00035872,TMP00003940,-7778420
TMP00003941,TMP00003952,-7778420
TMP00003941,TMP00003939,-7778420
TMP00003941,TMP00003940,-7778420
TMP00003952,TMP00003939,-7778420
TMP00003952,TMP00003940,-7778420
TMP00003939,TMP00003940,-7778420
TMP00035874,TMP00019560,-8531153
TMP00035874,TMP00019561,-8531153
TMP00019560,TMP00019561,-8531153
TMP00035875,TMP00009813,-7778498
TMP00035875,TMP00009814,-7778498
TMP00035875,TMP00009815,-7778498
TMP00035875,TMP00009816,-7778498
TMP00009813,TMP00009814,-7778498
TMP00009813,TMP00009815,-7778498
TMP00009813,TMP00009816,-7778498
TMP00009814,TMP00009815,-7778498
TMP00009814,TMP00009816,-7778498
TMP00009815,TMP00009816,-7778498
TMP00035876,TMP00009787,-7778489
TMP00035876,TMP00009788,-7778489
TMP00035876,TMP00009789,-7778489
TMP00035876,TMP00009790,-7778489
TMP00009787,TMP00009788,-7778489
TMP00009787,TMP00009789,-7778489
TMP00009787,TMP00009790,-7778489
TMP00009788,TMP00009789,-7778489
TMP00009788,TMP00009790,-7778489
TMP00009789,TMP00009790,-7778489
TMP00035877,TMP00034179,-8531106
TMP00035877,TMP00019559,-8531106
TMP00034179,TMP00019559,-8531106
TMP00035878,TMP00019564,-8531104
TMP00035878,TMP00019560,-8531104
TMP00019564,TMP00019560,-8531104
TMP00035879,TMP00009795,-8531582
TMP00035879,TMP00009796,-8531582
TMP00035879,TMP00009797,-8531582
TMP00035879,TMP00009798,-8531582
TMP00009795,TMP00009796,-8531582
TMP00009795,TMP00009797,-8531582
TMP00009795,TMP00009798,-8531582
TMP00009796,TMP00009797,-8531582
TMP00009796,TMP00009798,-8531582
TMP00009797,TMP00009798,-8531582
TMP00035880,TMP00003896,-8425379
TMP00035880,TMP00003897,-8425379
TMP00035880,TMP00003898,-8425379
TMP00035880,TMP00003899,-8425379
TMP00035880,TMP00003934,-8425379
TMP00035880,TMP00003953,-8425379
TMP00035880,TMP00015590,-8425379
TMP00035880,TMP00003900,-8425379
TMP00035880,TMP00003935,-8425379
TMP00003896,TMP00003897,-8425379
TMP00003896,TMP00003898,-8425379
TMP00003896,TMP00003899,-8425379
TMP00003896,TMP00003934,-8425379
TMP00003896,TMP00003953,-8425379
TMP00003896,TMP00015590,-8425379
TMP00003896,TMP00003900,-8425379
TMP00003896,TMP00003935,-8425379
TMP00003897,TMP00003898,-8425379
TMP00003897,TMP00003899,-8425379
TMP00003897,TMP00003934,-8425379
TMP00003897,TMP00003953,-8425379
TMP00003897,TMP00015590,-8425379
TMP00003897,TMP00003900,-8425379
TMP00003897,TMP00003935,-8425379
TMP00003898,TMP00003899,-8425379
TMP00003898,TMP00003934,-8425379
TMP00003898,TMP00003953,-8425379
TMP00003898,TMP00015590,-8425379
TMP00003898,TMP00003900,-8425379
TMP00003898,TMP00003935,-8425379
